Num;Lat;Lng;Dist (m);MaxSpeed (m/s);Slope (rad);Altitude (m);Duree (s) T;MIN SPEED C;DistSeg;MIN DUREE C
2;48.79926165384616;2.1331059230769234;57.817800617398696;4.168224299065421;-0.0038615455451008547;137.88892778299623;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799269461538465;2.1331117692307693;58.78582991309862;4.168224299065421;-0.004754655397393442;137.8843251546224;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79927726923077;2.1331176153846156;59.75385917933061;4.168224299065421;-0.0065660360927489525;137.87796908519306;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79928507692308;2.1331234615384616;60.72188841606591;4.168224299065421;-0.007130176807402469;137.8710669240644;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79929288461539;2.133129307692308;61.68991762404187;4.168224299065421;-0.006777463489612018;137.86450619167752;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799300692307696;2.133135153846154;62.657946801812535;4.168224299065421;-0.006965899768034274;137.8577630519867;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7993085;2.133141;63.625975950115276;4.168224299065421;-0.007411551529464828;137.8505885197566;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79931630769231;2.1331468461538465;64.5940050689357;4.168224299065421;-0.008817734607642212;137.84205280650747;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799324115384614;2.1331526923076924;65.56203415825942;4.168224299065421;-0.01006156616478463;137.83231308211143;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79933192307693;2.133158538461539;66.53006321882381;4.168224299065421;-0.009741983255400138;137.8228827083812;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79933973076923;2.1331643846153847;67.49809224918292;4.168224299065421;-0.009147185940584947;137.81402809032497;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79934753846154;2.133170230769231;68.4661212500741;4.168224299065421;-0.009033668974788453;137.8052833557129;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799355346153845;2.133176076923077;69.43415022146857;4.168224299065421;-0.009576133060432437;137.79601352315552;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79936315384616;2.1331819230769233;70.40217916410371;4.168224299065421;-0.010973395628839432;137.78539117177328;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799370961538465;2.1331877692307692;71.37020807653356;4.168224299065421;-0.012339817803522573;137.77344617451706;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79937876923077;2.1331936153846156;72.33823695949549;4.168224299065421;-0.011879862866987159;137.76194639463682;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79938657692308;2.1331994615384615;73.30626581296072;4.168224299065421;-0.01132901305552954;137.75097981770833;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79939438461539;2.133205307692308;74.27429463766661;4.168224299065421;-0.011267739873209823;137.7400725515265;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799402192307696;2.133211153846154;75.24232343216721;4.168224299065421;-0.012137997998459693;137.7283229084758;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79941;2.133217;76.2103521971999;4.168224299065421;-0.012744092613190218;137.7159865941757;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994165;2.13322175;77.0124944068277;4.168224299065421;-0.015971167280957436;137.70317599139636;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799423000000004;2.1332265;77.81463659761339;4.168224299065421;-0.015138090521706594;137.69103355407714;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994295;2.13323125;78.61677876813317;4.168224299065421;-0.014666224433961136;137.6792695787218;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799436;2.133236;79.41892091909894;4.168224299065421;-0.01474187595876743;137.66744492693644;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994438;2.1332421000000004;80.39455568869482;4.168224299065421;-0.012610991058310858;137.65514153170298;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994516;2.1332482;81.37019042645922;4.168224299065421;-0.013576531922988366;137.6418962024507;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994594;2.1332543;82.3458251331094;4.168224299065421;-0.013917220582494174;137.62831851734833;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994672;2.1332604;83.32145980725552;4.168224299065421;-0.013576812011993972;137.6150729157204;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799475;2.1332665000000004;84.29709444958506;4.168224299065421;-0.013288324943297973;137.6021087471096;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994828;2.1332726;85.27272906008312;4.168224299065421;-0.012805005532023055;137.58961608193138;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7994906;2.1332787;86.2483636387646;4.168224299065421;-0.012797459782016499;137.577130778452;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799498400000004;2.1332848;87.22399818634676;4.168224299065421;-0.01223221327699699;137.56519690619575;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7995062;2.1332909000000004;88.19963270140997;4.168224299065421;-0.011730379308025991;137.55375260573166;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799514;2.133297;89.1752671846417;4.168224299065421;-0.01091033468890532;137.543108318163;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799521;2.133289857142857;90.11311411099628;4.168224299065421;-0.010951018276039165;137.53283814461;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799528;2.1332827142857145;91.05096099726013;11.118483412322274;-0.01075972529724044;137.52274736445;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799535;2.1332755714285714;91.9888078421581;11.118483412322274;-0.010868720959129451;137.5125543694747;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799542;2.1332684285714287;92.92665464696533;11.118483412322274;-0.01122634204366296;137.50202600161234;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799549;2.1332612857142856;93.86450141040667;11.118483412322274;-0.011673382488673095;137.4910784062651;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799556;2.133254142857143;94.80234813375729;11.118483412322274;-0.012191915168928915;137.47964454183773;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799563;2.133247;95.740194815742;11.118483412322274;-0.011739008039934315;137.46863540495283;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79957;2.133239333333333;96.69997169392526;11.118483412322274;-0.012168752778387741;137.45695640563966;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799577;2.1332316666666666;97.65974852560004;11.118483412322274;-0.012110619697496368;137.44533319756536;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799584;2.133224;98.61952531208586;11.118483412322274;-0.012546378614419595;137.43329179053214;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79959128712871;2.133216148514851;99.61314433309317;11.118483412322274;-0.01203452120271252;137.42133434999337;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79959857425743;2.133208297029703;100.60676330637266;11.118483412322274;-0.012147596466470918;137.40926456451416;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79960586138614;2.133200445544554;101.6003822306733;11.118483412322274;-0.011352424893516908;137.39798482259116;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79961314851485;2.133192594059406;102.5940011066018;11.118483412322274;-0.01125934314860477;137.38679756308503;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79962043564357;2.133184742574257;103.58761993484009;11.118483412322274;-0.010442252047367198;137.37642213340118;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79962772277228;2.133176891089109;104.58123871406191;11.118483412322274;-0.00984402835525985;137.36664107993798;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799635009900996;2.13316903960396;105.57485744559354;11.118483412322274;-0.008820359788497847;137.35787711887184;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799642297029706;2.1331611881188115;106.5684761281275;11.118483412322274;-0.008227048808933862;137.34970266168767;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799649584158416;2.1331533366336632;107.5620947622893;11.118483412322274;-0.008131177811852791;137.3416234609243;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799656871287134;2.1331454851485145;108.5557133487609;11.118483412322274;-0.008005034955364847;137.333669594356;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799664158415844;2.1331376336633663;109.54933188621602;11.118483412322274;-0.00862238200726482;137.32510234191355;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799671445544554;2.1331297821782176;110.54295037533663;11.118483412322274;-0.008567631174886367;137.31658948931778;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79967873267327;2.1331219306930693;111.53656881672939;11.118483412322274;-0.008412482813390501;137.30823078984798;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79968601980198;2.1331140792079206;112.5301872091433;11.118483412322274;-0.008425114442626197;137.29985954021586;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79969330693069;2.133106227722772;113.52380555320389;11.118483412322274;-0.00857097859968393;137.29134336292233;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79970059405941;2.1330983762376237;114.51742384953661;11.118483412322274;-0.009089520989072564;137.2823119729252;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79970788118812;2.133090524752475;115.5110420968905;11.118483412322274;-0.009590669974731902;137.2727826543215;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79971516831684;2.1330826732673267;116.50466029651653;11.118483412322274;-0.010012295210986226;137.26283442179363;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79972245544555;2.133074821782178;117.49827844716373;11.118483412322274;-0.010682898745371414;137.25221990159721;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79972974257426;2.1330669702970297;118.49189654943875;11.118483412322274;-0.011073920694361037;137.24121687842197;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799737029702975;2.133059118811881;119.48551460402356;11.118483412322274;-0.01189441673061632;137.22939864988248;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799744316831685;2.1330512673267323;120.47913260961072;11.118483412322274;-0.012839732780694913;137.21664121074062;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799751603960395;2.133043415841584;121.4727505668257;11.118483412322274;-0.013422402941248064;137.20330487060548;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79975889108911;2.1330355643564354;122.46636847635047;11.118483412322274;-0.01429818830022686;137.18909841870504;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79976617821782;2.133027712871287;123.45998633685875;11.118483412322274;-0.014844372461320523;137.17434932678702;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79977346534654;2.1330198613861384;124.4536041496768;11.118483412322274;-0.015526186538219263;137.15892285108566;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79978075247525;2.1330120099009897;125.4472219134972;11.118483412322274;-0.015765142281482996;137.14325897453367;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79978803960396;2.1330041584158415;126.44083962894543;11.118483412322274;-0.01607218853770042;137.12729005080004;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79979532673268;2.1329963069306928;127.43445729670343;11.118483412322274;-0.01608378709558113;137.11130960479036;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79980261386139;2.1329884554455445;128.42807491544494;11.118483412322274;-0.016045147862941887;137.09536754723752;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7998099009901;2.132980603960396;129.42169248585193;11.118483412322274;-0.015975565630420404;137.07949461972802;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799817188118816;2.1329727524752475;130.41531000853104;11.118483412322274;-0.015974649874583264;137.06362260277592;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799824475247526;2.132964900990099;131.40892748223132;11.118483412322274;-0.015844172181551392;137.04788021511501;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799831762376236;2.13295704950495;132.40254490757823;11.118483412322274;-0.015597373703087447;137.03238302118638;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79983904950495;2.132949198019802;133.39616228519728;11.118483412322274;-0.015127507437929923;137.01735264019374;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799846336633664;2.132941346534653;134.38977961383748;11.118483412322274;-0.014748546481759512;137.00269876010177;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79985362376238;2.132933495049505;135.3833968947498;11.118483412322274;-0.014420692724490662;136.98837060722516;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79986091089109;2.132925643564356;136.3770141266833;11.118483412322274;-0.014303473837741464;136.9741589137486;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7998681980198;2.132917792079208;137.3706313102446;11.118483412322274;-0.014283186761338587;136.95996737649256;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79987548514852;2.1329099405940593;138.36424844611565;11.118483412322274;-0.014679033071957144;136.94538256148218;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79988277227723;2.1329020891089105;139.35786553298905;11.118483412322274;-0.015133542689115242;136.93034618884533;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79989005940594;2.1328942376237623;140.35148257149027;11.118483412322274;-0.015149611538517052;136.9152938524882;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79989734653466;2.1328863861386136;141.34509956230124;11.118483412322274;-0.015399381306535244;136.89999337031924;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79990463366337;2.1328785346534653;142.33871650409571;11.118483412322274;-0.015551920323223351;136.88454134170323;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79991192079208;2.1328706831683166;143.33233339755566;11.118483412322274;-0.016098636906090244;136.86854615503427;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799919207920794;2.1328628316831684;144.3259502432877;11.118483412322274;-0.017123377309523024;136.8515329103212;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799926495049505;2.1328549801980197;145.3195670400409;11.118483412322274;-0.017958447383119896;136.83369005446465;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79993378217822;2.132847128712871;146.31318378908506;11.118483412322274;-0.018922129564052547;136.81488983154296;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79994106930693;2.1328392772277227;147.3068004891127;11.118483412322274;-0.020187409770408508;136.79483264645205;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79994835643564;2.132831425742574;148.3004171408058;11.118483412322274;-0.020509067744347083;136.77445592378317;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79995564356436;2.1328235742574257;149.294033744771;11.118483412322274;-0.020735171391556513;136.75385458952462;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79996293069307;2.132815722772277;150.2876502997574;11.118483412322274;-0.02127016061148789;136.73272179937982;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79997021782178;2.132807871287129;151.28126680637155;11.118483412322274;-0.02136406594844831;136.7114957255702;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.7999775049505;2.13280001980198;152.27488326529547;11.118483412322274;-0.021946518021173953;136.68969105451535;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.79998479207921;2.1327921683168314;153.26849967522173;11.118483412322274;-0.022174630063215076;136.66765978381892;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799992079207925;2.132784316831683;154.2621160374201;11.118483412322274;-0.022180252066209282;136.64562292944026;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.799999366336635;2.1327764653465344;155.2557323506396;11.118483412322274;-0.02261601188730232;136.6231532066873;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.800006653465346;2.132768613861386;156.2493486154869;11.118483412322274;-0.02281175245109822;136.60048904418946;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.80001394059406;2.1327607623762375;157.24296483264396;11.118483412322274;-0.023076882384194027;136.57756151471818;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.80002122772277;2.132752910891089;158.23658100078453;11.118483412322274;-0.02354732290356514;136.55416667608569;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.80002851485148;2.1327450594059405;159.23019712059053;11.118483412322274;-0.023947995005880806;136.53037383658753;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.8000358019802;2.132737207920792;160.22381319268746;11.118483412322274;-0.024435617398116432;136.50609663056164;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.80004308910891;2.1327293564356435;161.21742921576788;11.118483412322274;-0.02525308099299857;136.48100743149266;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.80005037623762;2.132721504950495;162.21104519051374;11.118483412322274;-0.025546530071371358;136.45562675200313;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.80005766336634;2.1327136534653466;163.2046611175317;11.118483412322274;-0.02558735551078061;136.43020552218317;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.80006495049505;2.132705801980198;164.1982769955708;11.118483412322274;-0.025479182796644927;136.40489174070814;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
2;48.800072237623766;2.1326979504950496;165.19189282588204;11.118483412322274;-0.025372930578432703;136.37968350021092;724.0;2.7777777777777777;1044.8428345785778;376.14342044828805
