Num;Lat;Lng;Dist (m);Slope (rad);Altitude (m)
63;48.78850484210526;2.0479064210526317;62.65757662123102;-0.005968119972597234;166.5493316650391
64;48.78851031578947;2.047917157894737;63.65213915808019;-0.013363066454925156;166.5360412597656
65;48.788515789473685;2.047927894736842;64.64670162707004;-0.015311528394863145;166.5208129882812
66;48.7885212631579;2.047938631578947;65.6412640282006;-0.007993293424795506;166.5128631591797
67;48.7885267368421;2.0479493684210524;66.63582636098832;-0.016569592115265944;166.4963836669922
68;48.78853221052631;2.047960105263158;67.63038862642597;-0.008392192130388767;166.488037109375
69;48.788537684210525;2.047970842105263;68.62495082397858;-0.01778162951188748;166.4703521728516
70;48.788543157894736;2.0479815789473683;69.61951295367186;-0.008806433163310258;166.4615936279297
71;48.78854863157895;2.0479923157894735;70.61407501550582;-0.019009009466571202;166.4426879882812
72;48.78855410526316;2.0480030526315787;71.60863700948045;-0.00918998986865947;166.4335479736328
73;48.788559578947364;2.0480137894736843;72.60319893513797;-0.023565651766233705;166.4101104736328
74;48.788565052631576;2.0480245263157895;73.59776079339395;-0.019101066690939937;166.39111328125
75;48.78857052631579;2.0480352631578946;74.59232258379059;-0.03705146924175828;166.3542633056641
76;48.788576;2.048046;75.58688430632789;0.011031059297074063;166.365234375
77;48.78858147368421;2.048056736842105;76.58144596100585;-0.016324127806593387;166.3489990234375
78;48.78858694736842;2.0480674736842106;77.5760075478502;0.017658902619227913;166.3665618896484
79;48.788592421052634;2.048078210526316;78.57056906680947;-0.014114849277689499;166.3525238037109
80;48.78859789473684;2.048088947368421;79.56513051742587;0.024286747763070708;166.3766784667969
81;48.78860336842105;2.048099684210526;80.55969190066644;-0.02859791591729267;166.3482360839844
82;48.78860884210526;2.0481104210526313;81.55425321604764;0.003590081964155223;166.351806640625
83;48.788614315789474;2.048121157894737;82.54881446359522;-0.034013727595969365;166.3179779052734
84;48.788619789473685;2.048131894736842;83.54337564325772;-0.0009358761952968713;166.3170471191406
85;48.7886252631579;2.0481426315789473;84.53793675506084;-0.0039429540753870935;166.3131256103516
86;48.7886307368421;2.0481533684210524;85.53249779852109;-0.0370208125985741;166.2763061523438
87;48.78863621052631;2.0481641052631576;86.52705877460548;-0.008468914189429246;166.2678833007812
88;48.788641684210525;2.0481748421052632;87.52161968285623;-0.0385243568473544;166.2295684814453
89;48.78864715789474;2.0481855789473684;88.51618052322186;-0.08570174115420526;166.1443328857422
90;48.78865263157895;2.0481963157894736;89.51074129572812;-0.06664668617531129;166.0780487060547
91;48.78865810526316;2.0482070526315788;90.50530200037501;-0.03355347896188589;166.044677734375
92;48.788663578947364;2.048217789473684;91.499862636679;-0.06365495828950396;165.9813690185547
93;48.788669052631576;2.0482285263157896;92.49442320563284;-0.01060148931228831;165.9708251953125
94;48.78867452631579;2.0482392631578947;93.48898370670156;-0.057824914537418684;165.9133148193359
95;48.78868;2.04825;94.48354413991089;0.006842640924235409;165.9201202392578
96;48.788685;2.048255;95.1493380055507;-0.07769265773002455;165.8683929443359
97;48.78869;2.04826;95.81513185109192;0.1053090775947197;165.9385070800781
98;48.788695409836066;2.048270655737705;96.80065018298139;0.06879100835672694;166.0063018798828
99;48.78870081967214;2.0482813114754097;97.78616844866283;0.01878089100660755;166.0248107910156
100;48.7887062295082;2.048291967213115;98.77168664722328;0.07560354248257597;166.0993194580078
101;48.788711639344264;2.0483026229508194;99.75720477909343;0.01257220574447118;166.1117095947266
102;48.78871704918033;2.0483132786885245;100.74272284432483;0.05696200500163135;166.1678466796875
103;48.7887224590164;2.0483239344262296;101.72824084337397;0.006363518789852998;166.1741180419922
104;48.78872786885246;2.0483345901639343;102.71375877525055;0.03833594549292585;166.2118988037109
105;48.788733278688525;2.0483452459016394;103.69927664048838;0.0007741508095317322;166.2126617431641
106;48.788738688524596;2.048355901639344;104.68479443951816;0.01421340981675657;166.2266693115234
107;48.78874409836066;2.048366557377049;105.67031217142691;0.0035765772236969694;166.2301940917969
108;48.78874950819672;2.048377213114754;106.65582983667113;-0.027699121584033655;166.2028961181641
109;48.78875491803279;2.048387868852459;107.64134743522503;0.0037004418706071524;166.20654296875
110;48.78876032786886;2.048398524590164;108.62686496762242;-0.027265600718157344;166.1796722412109
111;48.78876573770492;2.0484091803278686;109.61238243284724;-0.026986908171984583;166.153076171875
112;48.788771147540984;2.0484198360655737;110.59789983143328;0.003994620068346668;166.1570129394531
113;48.78877655737705;2.0484304918032787;111.58341716335477;-0.026537904109818593;166.130859375
114;48.78878196721312;2.0484411475409834;112.56893442906818;0.005929998807964585;166.1367034912109
115;48.78878737704918;2.0484518032786885;113.55445162766055;-0.02265166800771639;166.1143798828125
116;48.788792786885246;2.0484624590163936;114.53996875958836;0.007849895049063627;166.1221160888672
117;48.78879819672132;2.048473114754098;115.5254858253081;-0.022744569234236466;166.0997009277344
118;48.78880360655738;2.0484837704918033;116.51100282390678;0.00781893005139686;166.1074066162109
119;48.788809016393444;2.048494426229508;117.49651975581511;-0.02286843656929539;166.0848693847656
120;48.78881442622951;2.048505081967213;118.48203662108466;0.015560447059034706;166.1002044677734
121;48.78881983606558;2.048515737704918;119.46755342017188;-0.02300778694774065;166.0775299072266
122;48.78882524590164;2.0485263934426228;120.4530701520865;-0.02102596016472168;166.0568084716797
123;48.788830655737705;2.048537049180328;121.4385868173623;0.008345355887426034;166.0650329589844
124;48.788836065573776;2.0485477049180325;122.42410341643001;-0.019787320112467824;166.0455322265625
125;48.78884147540984;2.0485583606557376;123.40961994837664;0.008407289164944947;166.0538177490234
126;48.7888468852459;2.0485690163934427;124.39513641365869;-0.019617009378613468;166.0344848632812
127;48.788852295081966;2.0485796721311473;125.38065281225037;0.00846922245955851;166.0428314208984
128;48.78885770491804;2.0485903278688524;126.3661691446855;-0.01943121553966714;166.023681640625
129;48.7888631147541;2.048600983606557;127.35168540994799;0.008531155770594717;166.0320892333984
130;48.788868524590164;2.048611639344262;128.33720160857166;-0.01940025209328246;166.0129699707031
131;48.78887393442623;2.0486222950819672;129.32271774053072;0.008097631708830755;166.0209503173828
132;48.7888793442623;2.048632950819672;130.30823380628166;-0.019833779953766263;166.0014038085938
133;48.78888475409836;2.048643606557377;131.2937498049115;0.008035700622202793;166.0093231201172
134;48.788890163934425;2.0486542622950816;132.27926573685096;-0.020004096159035402;165.9896087646484
135;48.788895573770496;2.0486649180327867;133.26478160263383;-0.020112478835102556;165.9697875976562
136;48.78890098360656;2.048675573770492;134.25029740126985;0.015870124873458305;165.9854278564453
137;48.78890639344262;2.0486862295081965;135.23581313321546;-0.020329244262358475;165.9653930664062
138;48.78891180327869;2.0486968852459015;136.22132879852222;0.007555728766925181;165.9728393554688
139;48.78891721311476;2.048707540983606;137.20684439762084;-0.020019585966922257;165.9531097412109
140;48.78892262295082;2.0487181967213113;138.19235992959835;0.0071996195735785536;165.960205078125
141;48.788928032786885;2.0487288524590164;139.17787539491124;-0.020700843055886684;165.9398040771484
142;48.788933442622955;2.048739508196721;140.16339079401598;0.006967374720293095;165.9466705322266
143;48.78893885245902;2.048750163934426;141.1489061259996;-0.021413066431974583;165.9255676269531
144;48.78894426229508;2.048760819672131;142.13442139131854;0.006735129810564298;165.9322052001953
145;48.788949672131146;2.048771475409836;143.1199365899471;-0.0221098069431543;165.9104156494141
146;48.78895508196722;2.048782131147541;144.10545172241902;-0.023007825856544307;165.8877410888672
147;48.78896049180328;2.0487927868852456;145.0909667877183;0.0032824087577385764;165.8909759521484
148;48.788965901639344;2.0488034426229507;146.07648178637865;-0.027559848980625853;165.8638153076172
149;48.78897131147541;2.0488140983606558;147.06199671837436;0.0024463238390728856;165.8662261962891
150;48.78897672131148;2.0488247540983604;148.04751158416192;-0.030083592016445077;165.8365783691406
151;48.78898213114754;2.0488354098360655;149.03302638282833;0.003220477388360704;165.8397521972656
152;48.788987540983605;2.04884606557377;150.0185411148043;-0.03345890436147198;165.8067779541016
153;48.788992950819676;2.0488567213114752;151.00405578062362;0.0007741533226827104;165.8075408935547
154;48.78899836065574;2.0488673770491803;151.98957037929603;-0.03536332619093271;165.7726898193359
155;48.7890037704918;2.048878032786885;152.975084911278;-0.0029417830257537116;165.7697906494141
156;48.78900918032787;2.04888868852459;153.96059937662108;-0.03452724521659709;165.7357635498047
157;48.78901459016394;2.0488993442622947;154.94611377575595;-0.003174029481994393;165.7326354980469
158;48.78902;2.04891;155.93162810776965;-0.035208505042435126;165.6979370117188
159;48.78902461538462;2.0489211538461536;156.8965454251529;-0.0034473586034616532;165.6946105957031
160;48.78902923076923;2.0489323076923074;157.8614626784694;-0.036655861344933316;165.6592407226562
161;48.78903384615385;2.048943461538461;158.82637986855957;-0.0036845626630129208;165.6556854248047
162;48.78903846153846;2.048954615384615;159.791296994583;-0.037335849893201954;165.6196594238281
163;48.78904307692308;2.0489657692307692;160.75621405740767;-0.0007274244843890346;165.6189575195312
164;48.78904769230769;2.048976923076923;161.72113105613803;-0.034062444421482214;165.5860900878906
165;48.78905230769231;2.048988076923077;162.68604799164208;-0.00036371229014210357;165.5857391357422
166;48.78905692307693;2.0489992307692306;163.65096486349958;-0.034157330373498926;165.5527801513672
167;48.78906153846154;2.0490103846153844;164.6158816712903;-0.00037952591823793715;165.5524139404297
168;48.78906615384616;2.0490215384615382;165.58079841585473;-0.034236402784363504;165.5193786621094
169;48.78907076923077;2.049032692307692;166.54571509635238;-0.0004269667143731469;165.5189666748047
170;48.78907538461539;2.049043846153846;167.5106317136237;-0.027816092582986247;165.4921264648438
171;48.789080000000006;2.049055;168.475548267276;0.031801117607999266;165.5228118896484
172;48.78908461538462;2.049066153846154;169.44046475683396;0.015908466652834796;165.5381622314453
173;48.789089230769235;2.0490773076923077;170.4053811831656;0.0048547709566895735;165.5428466796875
174;48.78909384615385;2.0490884615384615;171.37029754543045;0.014722449709364894;165.5570526123047
175;48.789098461538465;2.0490996153846153;172.33521384446894;0.005645451010352512;165.5625
176;48.78910307692308;2.049110769230769;173.30013007944063;0.013394110149144753;165.5754241943359
177;48.789107692307695;2.049121923076923;174.265046251186;0.001660426986826107;165.5770263671875
178;48.789112307692314;2.0491330769230767;175.22996235928477;0.00928257814799645;165.5859832763672
179;48.789116923076925;2.0491442307692305;176.19487840331675;-0.004570128216196166;165.5815734863281
180;48.78912153846154;2.0491553846153847;177.1597943841499;0.015924288633634966;165.5969390869141
181;48.789126153846155;2.0491665384615385;178.12471030088872;-0.0072900670782507695;165.5899047851562
182;48.78913076923077;2.0491776923076923;179.08962615440117;0.007274253960339058;165.596923828125
183;48.789135384615385;2.049188846153846;180.0545419438468;-0.009330022003345685;165.5879211425781
184;48.78914;2.0492;181.01945767006606;0.00661008381849841;165.5942993164062
185;48.78914235294118;2.0492123529411765;181.96148107696797;0.006155197207759553;165.60009765625
186;48.78914470588236;2.0492247058823527;182.90350444329212;0.0041628572382369985;165.6040191650391
187;48.78914705882353;2.0492370588235294;183.84552776866215;-0.010739200268231637;165.5939025878906
188;48.78914941176471;2.049249411764706;184.78755105348569;0.003919889256136611;165.5975952148438
189;48.789151764705885;2.049261764705882;185.72957429729257;0.0039036915364685986;165.6012725830078
190;48.78915411764706;2.049274117647059;186.67159750036478;0.003919889596194555;165.6049652099609
191;48.78915647058824;2.0492864705882354;187.61362066289047;-0.012504772307974308;165.5931854248047
192;48.78915882352941;2.0492988235294116;188.5556437843995;0.002251507029167495;165.5953063964844
193;48.78916117647059;2.0493111764705882;189.49766686539328;0.0014902061552591814;165.5967102050781
194;48.789163529411766;2.0493235294117644;190.43968990537041;0.0014902062202649595;165.5981140136719
195;48.78916588235295;2.049335882352941;191.38171290483228;-0.01626268597216644;165.5827941894531
196;48.78916823529412;2.0493482352941177;192.32373586330877;0.0014578105590242294;165.5841674804688
197;48.789170588235294;2.049360588235294;193.26575878098805;0.001474008517778953;165.5855560302734
198;48.789172941176474;2.0493729411764705;194.20778165815207;0.00145781068482772;165.5869293212891
199;48.78917529411765;2.049385294117647;195.14980449433068;-0.015420398136447844;165.5724029541016
200;48.78917764705883;2.0493976470588233;196.09182728993153;-1.619789793004895e-05;165.5723876953125
201;48.78918;2.04941;197.03385004457823;-3.23957971779822e-05;165.5723571777344
202;48.789176;2.04942;197.8908874431203;-3.5608222304159485e-05;165.5723266601562
203;48.789172;2.04943;198.74792489117155;0.018249212825743776;165.5879669189453
204;48.789168;2.0494399999999997;199.6049623895242;-5.3412327119771046e-05;165.5879211425781
205;48.789164;2.0494499999999998;200.4619999374138;0.020474724199789445;165.60546875
206;48.789159999999995;2.04946;201.31903753563262;-0.00016023696262139895;165.6053314208984
207;48.789159999999995;2.0494725;202.23477195720295;-0.000799819093557725;165.6045989990234
208;48.789159999999995;2.049485;203.1505063787733;-0.001466335004855829;165.6032562255859
209;48.789159999999995;2.0494974999999998;204.06624080034362;-0.002949332907432037;165.6005554199219
210;48.789159999999995;2.0495099999999997;204.98197522191396;-0.001466335004855829;165.5992126464844
211;48.789159999999995;2.0495225;205.89770964351683;-0.0014663350048037345;165.5978698730469
212;48.789159999999995;2.049535;206.81344406508717;-0.002949332907525148;165.5951690673828
213;48.789159999999995;2.0495475;207.7291784866575;-0.001466335004855829;165.5938262939453
214;48.789159999999995;2.04956;208.64491290822784;-0.0020995251206200652;165.5919036865234
215;48.789157499999995;2.0495725;209.60191161296808;-0.002088718989184475;165.5899047851562
216;48.789154999999994;2.049585;210.55891036136555;0.015242864599597452;165.6044921875
217;48.7891525;2.0495975;211.51590915319073;-0.004448492709473329;165.6002349853516
218;48.78915;2.04961;212.47290798890262;-0.0022162740439592723;165.5981140136719
219;48.7891475;2.0496225;213.4299068682717;-0.0022162739428850543;165.5959930419922
220;48.789145000000005;2.049635;214.3869057910685;-0.004591991845881215;165.5915985107422
221;48.789142500000004;2.0496475;215.343904757752;0.013632475167262844;165.6046447753906
222;48.78914;2.04966;216.3009037680927;-0.0028540502264627256;165.6019134521484
223;48.789135;2.04967;217.22057369477324;-0.002969895136262991;165.5991821289062
224;48.78913;2.04968;218.1402436796032;0.013638288534253189;165.6117248535156
225;48.789125;2.04969;219.0599137225826;0.013339639036803765;165.6239929199219
226;48.789120000000004;2.0497;219.97958382323375;-0.0032353600112792315;165.6210174560547
227;48.789115;2.04971;220.89925398251196;-0.003235359805000898;165.6180419921875
228;48.78911;2.04972;221.81892419993957;0.012792114112484446;165.6298065185547
229;48.78910375;2.0497287500000003;222.76437693074234;0.011975238016172621;165.6411285400391
230;48.7890975;2.0497375;223.709829716237;-0.0036958616536899315;165.6376342773438
231;48.78909125;2.04974625;224.65528255530617;0.011523340922348852;165.6485290527344
232;48.789085;2.049755;225.60073544850854;0.01149106199855338;165.6593933105469
233;48.78907875;2.0497637500000003;226.5461883958441;0.0;165.6593933105469
234;48.7890725;2.0497725000000004;227.49164139731286;0.012330295451580327;165.6710510253906
235;48.78906625;2.04978125;228.43709445347352;-0.004083199697360844;165.6671905517578
236;48.78906;2.0497900000000002;229.38254756320868;0.011926815831560812;165.678466796875
237;48.78905266666666;2.0497973333333337;230.35904303084442;0.011266398338466082;165.6894683837891
238;48.789045333333334;2.0498046666666667;231.3355385409983;0.0;165.6894683837891
239;48.789038;2.049812;232.31203409502564;0.011016380202284475;165.7002258300781
240;48.78903066666667;2.0498193333333337;233.28852969158902;0.010766362594046314;165.7107391357422
241;48.78902333333333;2.0498266666666667;234.26502533199007;0.010547597133138017;165.7210388183594
242;48.789016;2.049834;235.24152101560483;0.0;165.7210388183594
243;48.78900866666667;2.0498413333333336;236.21801674175563;0.010313205180007144;165.7311096191406
244;48.78900133333333;2.0498486666666667;237.1945125117441;0.010094439768561317;165.740966796875
245;48.788994;2.049856;238.1710083242865;0.010656977743204404;165.7513732910156
246;48.788986666666666;2.0498633333333336;239.14750418068448;0.0;165.7513732910156
247;48.78897933333333;2.0498706666666666;240.12400008026034;0.011016376304051423;165.7621307373047
248;48.788972;2.049878;241.10049602239013;0.010750732718973869;165.7726287841797
249;48.788964666666665;2.0498853333333336;242.0769920083755;0.010500715207398412;165.7828826904297
250;48.788957333333336;2.0498926666666666;243.053488036879;0.0;165.7828826904297
251;48.78895;2.0499;244.02998410925596;0.0104382100267033;165.7930755615234
252;48.78894285714286;2.0499057142857144;244.92780237610606;0.011250961060129619;165.8031768798828
253;48.788935714285714;2.049911428571429;245.82562067074144;0.0;165.8031768798828
254;48.78892857142857;2.049917142857143;246.72343899316215;0.011013024646056191;165.8130645751953
255;48.78892142857143;2.049922857142857;247.621257343353;0.01668949053691098;165.8280487060547
256;48.788914285714284;2.0499285714285715;248.5190757213443;0.010656120410032978;165.8376159667969
257;48.78890714285714;2.049934285714286;249.4168941271209;0.0;165.8376159667969
258;48.7889;2.0499400000000003;250.31471256068284;0.013375384758525623;165.8496246337891
259;48.788891428571425;2.0499428571428573;251.29052496728943;0.01790437727397064;165.8670959472656
260;48.78888285714285;2.0499457142857147;252.26633738157236;0.011977950117075064;165.8787841796875
261;48.788874285714286;2.0499485714285717;253.24214980274596;0.017779280922890082;165.8961334228516
262;48.78886571428571;2.0499514285714286;254.2179622323606;0.0;165.8961334228516
263;48.78885714285714;2.049954285714286;255.1937746696516;0.017779280629144398;165.9134826660156
264;48.78884857142857;2.049957142857143;256.16958711460495;0.011508839437415529;165.9247131347656
265;48.78883999999999;2.0499600000000004;257.1453995672346;0.017654184269903526;165.9419403076172
266;48.78883142857143;2.0499628571428574;258.12121202675496;0.017654184145268037;165.9591674804688
267;48.788822857142854;2.0499657142857144;259.0970244947164;0.011461928136817363;165.9703521728516
268;48.78881428571428;2.049968571428572;260.0728369703541;0.01856113041122856;165.9884643554688
269;48.78880571428571;2.0499714285714288;261.0486494536542;0.0;165.9884643554688
270;48.78879714285714;2.0499742857142857;262.024461943852;0.018576767143571978;166.006591796875
271;48.78878857142857;2.049977142857143;263.00027444249775;0.011571386841081749;166.0178833007812
272;48.788779999999996;2.04998;263.9760869488059;0.018451670764015;166.035888671875
273;48.78877142857142;2.049981428571429;264.93491504835015;0.018762604384705825;166.0538787841797
274;48.788762857142856;2.049982857142857;265.8937431490568;0.018778518360540997;166.0718841552734
275;48.78875428571428;2.049984285714286;266.8525712525036;0.018778518306933445;166.0898895263672
276;48.78874571428571;2.0499857142857145;267.81139935790173;-0.006986245355833895;166.0831909179688
277;48.78873714285714;2.0499871428571432;268.77022746525114;0.01866712024093939;166.1010894775391
278;48.78872857142857;2.0499885714285715;269.72905557376293;0.018317012251724933;166.11865234375
279;48.78872;2.04999;270.687883685015;0.01823744220719889;166.1361389160156
280;48.788711666666664;2.0499850000000004;271.6842803219294;0.017565124576207788;166.1536407470703
281;48.78870333333333;2.04998;272.680676981219;0.024778004294694102;166.1783294677734
282;48.788695;2.049975;273.67707366287186;0.0;166.1783294677734
283;48.78868666666666;2.04997;274.67347036687596;0.025758097251870966;166.2039947509766
284;48.78867833333333;2.0499650000000003;275.66986709324334;0.017779518571977054;166.2217102050781
285;48.788669999999996;2.04996;276.6662638419859;0.02612563135474055;166.2477416992188
286;48.78866166666667;2.0499549999999997;277.66266061235694;0.02637065428846374;166.2740173339844
287;48.788653333333336;2.04995;278.65905740581405;0.017825459280202;166.2917785644531
288;48.788645;2.049945;279.6554542216344;0.025834664201833474;166.3175201416016
289;48.78863666666667;2.04994;280.65185105982994;0.0;166.3175201416016
290;48.788628333333335;2.0499349999999996;281.6482479203887;0.025987802715962283;166.3434143066406
291;48.78862;2.04993;282.6446448032988;0.017335410733481785;166.3606872558594
292;48.78861285714286;2.049922857142857;283.5957792759325;0.027481188429252304;166.3868255615234
293;48.788605714285715;2.049915714285714;284.5469137895651;0.0;166.3868255615234
294;48.78859857142857;2.0499085714285714;285.49804834416085;0.027673698748093566;166.4131469726562
295;48.78859142857143;2.0499014285714283;286.4491829397555;0.027834124787506177;166.4396209716797
296;48.788584285714286;2.0498942857142857;287.40031757631317;0.028523960657466405;166.4667510986328
297;48.78857714285714;2.0498871428571426;288.35145225386975;0.0;166.4667510986328
298;48.78857;2.04988;289.3025869723894;0.029390265141417543;166.4947052001953
299;48.78856428571429;2.04987;290.2723445755558;0.028495437315428824;166.5223388671875
300;48.788558571428574;2.04986;291.24210224174635;0.010762494675285596;166.5327758789062
301;48.78855285714286;2.0498499999999997;292.2118599709611;0.0284482296906666;166.5603637695312
302;48.78854714285714;2.04984;293.1816177636931;0.010825431828111165;166.5708618164062
303;48.78854142857143;2.04983;294.1513756189562;0.02866851092880377;166.5986633300781
304;48.788535714285715;2.04982;295.12113353724345;0.010888368975584766;166.6092224121094
305;48.78853;2.04981;296.0908915185549;0.028888792109560052;166.6372375488281
306;48.78852571428572;2.049798571428571;297.05426732146145;0.012655261243027528;166.6494293212891
307;48.78852142857143;2.049787142857143;298.0176431868776;0.03131345413503332;166.6795959472656
308;48.788517142857145;2.049775714285714;298.9810191140781;0.013067070310934379;166.6921844482422
309;48.788512857142855;2.0497642857142857;299.94439510378817;0.04491904120866238;166.7354583740234
310;48.78850857142857;2.049752857142857;300.9077711552826;0.013225457335609139;166.7481994628906
311;48.78850428571428;2.0497414285714286;301.87114726928655;0.03224793938702417;166.7792663574219
312;48.7885;2.04973;302.8345234450749;0.01333632771236287;166.7921142578125
313;48.78849714285714;2.049717142857143;303.82857016542533;0.013354650453173354;166.8053894042969
314;48.788494285714286;2.0497042857142858;304.82261693634183;0.04803068866919037;166.8531341552734
315;48.788491428571426;2.0496914285714287;305.81666375832947;0.014659413653724907;166.8677062988281
316;48.78848857142857;2.0496785714285712;306.810710630914;0.014674763078202821;166.8822937011719
317;48.78848571428571;2.049665714285714;307.80475755453887;0.014659412154860293;166.8968658447266
318;48.78848285714286;2.049652857142857;308.7988045287298;0.04918194152345106;166.9457550048828
319;48.78848;2.04964;309.79285155399185;0.014843612674653004;166.9605102539062
320;48.78848;2.049627142857143;310.73476258052904;0.016783013494303025;166.976318359375
321;48.78848;2.0496142857142856;311.6766736070988;0.034570415825779986;167.0088806152344
322;48.78848;2.0496014285714286;312.618584633636;0.017301407733386735;167.0251770019531
323;48.78848;2.0495885714285715;313.56049566017316;0.017285207913502118;167.0414581298828
324;48.78848;2.0495757142857145;314.50240668671034;0.017285207913471944;167.0577392578125
325;48.78848;2.049562857142857;315.4443177132801;0.034570415825779986;167.0903015136719
